run_prefix,run_id,benchmark,variant,metric,units,sample_index,total_avg,total_max,source_log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Remap Roots,ms,1,1.644,3.076,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Reset Relocation Set,ms,1,0.008,0.013,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Select Relocation Set,ms,1,2.178,5.792,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Purge,ms,1,0.062,0.246,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Unlink,ms,1,0.761,0.808,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Follow,ms,1,85.034,118.712,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Colored,ms,1,0.014,0.078,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.009,0.035,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Roots,ms,1,0.06,0.093,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Enqueue,ms,1,0.002,0.004,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Process,ms,1,6.039,12.828,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Remembered,ms,1,1.272,2.646,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.042,0.091,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.174,0.229,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.026,0.067,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots CodeCache,ms,1,0.172,0.227,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.005,0.035,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.011,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.046,0.128,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,System: Java Threads,threads,1,12.0,12.0,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Collect Roots),ms,1,1.879,4.237,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Promote All),ms,1,33.754,147.345,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark End,ms,1,0.009,0.014,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start,ms,1,0.01,0.014,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start (Major),ms,1,0.007,0.012,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Relocate Start,ms,1,0.005,0.009,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark,ms,1,11.646,91.636,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Free,ms,1,0.001,0.005,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Relocate,ms,1,3.424,33.77,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Reset Relocation Set,ms,1,0.006,0.06,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Select Relocation Set,ms,1,2.464,21.459,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Follow,ms,1,10.837,90.28,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Colored,ms,1,0.397,0.829,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.238,0.323,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Roots,ms,1,0.808,1.354,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Relocate Remset FP,ms,1,3.086,30.814,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.309,0.528,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots CodeCache,ms,1,0.218,0.293,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.01,0.087,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.014,0.138,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.082,0.284,run_multi_none_run28_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark Segment Reset Contention,ops/s,1,5.0,32.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark SeqNum Reset Contention,ops/s,1,0.0,3.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Major Collection: Major Collection,ms,1,141.329,249.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Allocation Rate,MB/s,1,97.0,560.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Defragment,ops/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Uncommit,MB/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,1.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Generation: Old Generation,ms,1,113.252,148.258,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Mark End,ms,1,0.013,0.014,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Relocate Start,ms,1,0.011,0.012,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark,ms,1,79.718,112.134,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Free,ms,1,0.006,0.007,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Process Non-Strong,ms,1,6.185,9.428,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Relocate,ms,1,23.32,36.372,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Remap Roots,ms,1,1.519,2.271,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Reset Relocation Set,ms,1,0.012,0.025,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Select Relocation Set,ms,1,2.153,5.767,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Purge,ms,1,0.081,0.321,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Unlink,ms,1,0.75,0.794,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Follow,ms,1,79.64,112.083,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Colored,ms,1,0.016,0.06,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.008,0.022,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Roots,ms,1,0.075,0.138,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Enqueue,ms,1,0.002,0.003,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Process,ms,1,4.896,7.825,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Remembered,ms,1,1.168,1.89,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.044,0.069,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.167,0.225,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.023,0.057,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots CodeCache,ms,1,0.165,0.223,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.004,0.022,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.008,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.047,0.136,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,System: Java Threads,threads,1,12.0,12.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Collect Roots),ms,1,1.824,3.682,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Promote All),ms,1,26.158,113.588,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark End,ms,1,0.008,0.013,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start,ms,1,0.011,0.012,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start (Major),ms,1,0.008,0.011,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Relocate Start,ms,1,0.005,0.009,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark,ms,1,8.984,68.822,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Free,ms,1,0.001,0.006,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Relocate,ms,1,2.732,26.748,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Reset Relocation Set,ms,1,0.007,0.072,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Select Relocation Set,ms,1,1.977,17.565,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Follow,ms,1,8.118,67.371,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Colored,ms,1,0.514,1.035,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.199,0.328,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Roots,ms,1,0.864,1.448,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Relocate Remset FP,ms,1,2.405,23.902,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.41,0.517,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots CodeCache,ms,1,0.18,0.293,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.01,0.09,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.012,0.114,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.103,0.499,run_multi_none_run29_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark Segment Reset Contention,ops/s,1,11.0,63.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark SeqNum Reset Contention,ops/s,1,1.0,10.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Major Collection: Major Collection,ms,1,137.411,247.437,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Allocation Rate,MB/s,1,97.0,562.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Defragment,ops/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Uncommit,MB/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,2.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Generation: Old Generation,ms,1,107.754,142.344,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Mark End,ms,1,0.011,0.013,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Relocate Start,ms,1,0.008,0.01,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark,ms,1,76.509,106.825,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Free,ms,1,0.008,0.011,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Process Non-Strong,ms,1,5.498,6.655,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Relocate,ms,1,22.329,36.276,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Remap Roots,ms,1,1.142,1.349,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Reset Relocation Set,ms,1,0.013,0.02,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Select Relocation Set,ms,1,2.05,4.827,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Purge,ms,1,0.093,0.372,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Unlink,ms,1,0.694,0.761,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Follow,ms,1,76.443,106.752,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Colored,ms,1,0.014,0.072,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.006,0.031,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Roots,ms,1,0.063,0.085,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Enqueue,ms,1,0.002,0.003,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Process,ms,1,4.365,5.484,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Remembered,ms,1,0.819,1.052,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.046,0.082,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.146,0.196,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.028,0.056,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots CodeCache,ms,1,0.145,0.194,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.003,0.031,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.018,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.04,0.107,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,System: Java Threads,threads,1,12.0,12.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Collect Roots),ms,1,1.604,3.165,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Promote All),ms,1,27.957,122.805,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark End,ms,1,0.008,0.013,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start,ms,1,0.011,0.015,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start (Major),ms,1,0.008,0.014,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Relocate Start,ms,1,0.004,0.008,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark,ms,1,9.119,70.921,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run2_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Free,ms,1,0.001,0.004,run_multi_none_run2_local-20260529-160736-multi.log
