run_prefix,run_id,benchmark,variant,timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,source_log
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079328652,570964,2928,2928,538624,Phase 5,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079329139,584104,16699,16699,538624,Phase 5,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079329597,584104,28325,28325,401408,Phase 5,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079330106,617960,26735,26735,403456,Phase 6,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079330638,620584,27471,27471,403456,Phase 6,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079331094,620584,27471,27471,403456,Phase 6,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079331567,620584,27471,27471,403456,Phase 6,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079332027,620584,27471,27471,403456,Phase 6,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079332490,620584,27471,27471,0,Phase 6,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079332938,,0,0,0,Phase 6,monitor_single_clear_path_sep_run42_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079486628,17340,2520,2520,114688,,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079487288,150692,2898,2898,540672,Phase 3,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079487771,570216,2925,2925,540672,Phase 5,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079488255,583984,19695,19695,401408,Phase 5,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079488815,613336,26749,26749,403456,Phase 6,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079489334,614644,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079489806,614644,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079490286,614644,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079490770,614644,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079491246,614644,27725,27725,0,Phase 6,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079491732,,0,0,0,Phase 6,monitor_single_clear_path_sep_run43_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079644206,17332,2527,2527,122880,,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079644892,158556,2905,2905,540672,Phase 3,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079645370,572728,2928,2928,540672,Phase 5,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079645852,585884,16694,16694,540672,Phase 5,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079646342,585884,16694,16694,401408,Phase 5,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079646870,620348,27003,27003,403456,Phase 6,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079647412,622616,27727,27727,403456,Phase 6,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079647868,622616,27727,27727,403456,Phase 6,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079648344,622616,27727,27727,403456,Phase 6,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079648816,622616,27727,27727,403456,Phase 6,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079649291,622616,27727,27727,0,Phase 6,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079649770,,0,0,0,Phase 6,monitor_single_clear_path_sep_run44_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079802275,17316,2536,2536,124928,,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079802954,165424,2910,2910,540672,Phase 3,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079803428,573420,2930,2930,540672,Phase 5,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079803910,586528,16700,16700,540672,Phase 5,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079804396,586528,28319,28319,401408,Phase 5,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079804919,621540,26736,26736,403456,Phase 6,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079805431,624092,27475,27475,403456,Phase 6,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079805905,624092,27475,27475,403456,Phase 6,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079806387,624092,27475,27475,403456,Phase 6,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079806861,624092,27475,27475,403456,Phase 6,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079807344,624092,27475,27475,0,Phase 6,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079807815,,0,0,0,Phase 6,monitor_single_clear_path_sep_run45_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079961851,17312,2550,2550,124928,,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079962547,211528,2905,2905,538624,Phase 3,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079963031,572664,2926,2926,538624,Phase 5,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079963515,588128,16685,16685,401408,Phase 5,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079964060,618792,26738,26738,403456,Phase 6,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079964609,620540,27983,27983,403456,Phase 6,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079965069,620540,27983,27983,403456,Phase 6,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079965560,620540,27983,27983,403456,Phase 6,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079966030,620540,27983,27983,403456,Phase 6,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079966494,620540,27983,27983,0,Phase 6,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780079966950,,0,0,0,Phase 6,monitor_single_clear_path_sep_run46_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080121458,17356,2525,2525,124928,,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080122085,162608,2905,2905,540672,Phase 3,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080122557,574172,2925,2925,540672,Phase 5,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080123032,589244,17044,17044,401408,Phase 5,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080123530,617428,26746,26746,403456,Phase 6,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080124028,620020,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080124510,620020,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080124967,620020,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080125434,620020,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080125909,620020,27724,27724,0,Phase 6,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080126395,,0,0,0,Phase 6,monitor_single_clear_path_sep_run47_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080279536,17312,2525,2525,118784,,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080280142,156192,2907,2907,540672,Phase 3,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080280629,571984,2932,2932,540672,Phase 5,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080281102,588084,19003,19003,401408,Phase 5,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080281625,618360,27049,27049,403456,Phase 6,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080282161,620944,27729,27729,403456,Phase 6,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080282627,620944,27729,27729,403456,Phase 6,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080283095,620944,27729,27729,403456,Phase 6,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080283584,620944,27729,27729,403456,Phase 6,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080284072,620944,27729,27729,0,Phase 6,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080284520,,0,0,0,Phase 6,monitor_single_clear_path_sep_run48_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080438664,17348,2530,2530,120832,,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080439321,157924,2912,2912,538624,Phase 3,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080439794,572492,2936,2936,538624,Phase 5,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080440262,587132,19128,19128,401408,Phase 5,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080440782,617836,28748,28748,401408,Phase 6,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080441289,623740,27988,27988,403456,Phase 6,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080441753,623744,27988,27988,403456,Phase 6,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080442218,623744,27988,27988,403456,Phase 6,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080442681,623744,27988,27988,403456,Phase 6,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080443143,623744,27988,27988,403456,Phase 6,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080443626,623744,0,0,0,Phase 6,monitor_single_clear_path_sep_run49_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073298977,17356,2498,2498,122880,,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073299665,160244,2904,2904,542720,Phase 3,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073300160,574304,2926,2926,542720,Phase 5,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073300651,589128,30917,30917,401408,Phase 5,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073301216,620712,26732,26732,403456,Phase 6,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073301753,624592,27982,27982,403456,Phase 6,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073302242,624592,27982,27982,403456,Phase 6,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073302715,624592,27982,27982,403456,Phase 6,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073303189,624592,27982,27982,403456,Phase 6,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073303665,624592,27982,27982,0,Phase 6,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073304117,,0,0,0,Phase 6,monitor_single_clear_path_sep_run4_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080596732,17304,2542,2542,122880,,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080597401,160388,2905,2905,538624,Phase 3,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080597875,572188,2926,2926,538624,Phase 5,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080598363,586952,18133,18133,401408,Phase 5,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080598901,617664,28062,28062,401408,Phase 6,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080599431,621284,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080599894,621284,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080600374,621284,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080600860,621284,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080601336,621284,27724,27724,0,Phase 6,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780080601821,,0,0,0,Phase 6,monitor_single_clear_path_sep_run50_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073456997,17356,2527,2527,122880,,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073457693,159424,2911,2911,540672,Phase 3,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073458168,573772,2933,2933,540672,Phase 5,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073458650,589856,17888,17888,401408,Phase 5,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073459175,617116,26745,26745,401408,Phase 5,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073459672,617120,26745,26745,401408,Phase 6,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073460180,618748,27731,27731,403456,Phase 6,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073460648,618748,27731,27731,403456,Phase 6,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073461127,618748,27731,27731,403456,Phase 6,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073461597,618748,27731,27731,403456,Phase 6,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073462071,618748,27731,27731,403456,Phase 6,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073462535,618748,0,0,0,Phase 6,monitor_single_clear_path_sep_run5_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073615515,17360,2550,2550,129024,Phase 2,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073616145,219960,2907,2907,542720,Phase 3,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073616621,571744,2924,2924,542720,Phase 5,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073617093,584876,16758,16758,542720,Phase 5,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073617611,584876,29710,29710,401408,Phase 5,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073618151,620344,26730,26730,403456,Phase 6,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073618674,622756,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073619130,622756,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073619602,622756,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073620063,622756,27724,27724,403456,Phase 6,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073620540,622756,27724,27724,0,Phase 6,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073621017,,0,0,0,Phase 6,monitor_single_clear_path_sep_run6_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073773547,17356,2553,2553,126976,Phase 2,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073774186,217788,2911,2911,540672,Phase 3,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073774662,569648,2929,2929,540672,Phase 5,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073775150,582784,16699,16699,540672,Phase 5,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073775692,582784,28240,28240,401408,Phase 5,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073776214,612680,26736,26736,403456,Phase 6,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073776707,615272,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073777194,615272,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073777658,615272,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073778137,615272,27725,27725,403456,Phase 6,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073778614,615272,27725,27725,0,Phase 6,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073779073,,0,0,0,Phase 6,monitor_single_clear_path_sep_run7_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073932080,17332,2528,2528,126976,,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073932771,176028,2909,2909,542720,Phase 3,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073933253,573720,2929,2929,542720,Phase 5,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073933725,590468,16767,16767,401408,Phase 5,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073934277,619408,26735,26735,403456,Phase 6,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073934813,623016,27728,27728,403456,Phase 6,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073935296,623016,27728,27728,403456,Phase 6,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073935777,623016,27728,27728,403456,Phase 6,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073936252,623016,27728,27728,403456,Phase 6,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073936724,623016,27728,27728,0,Phase 6,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780073937172,,0,0,0,Phase 6,monitor_single_clear_path_sep_run8_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780074092634,17300,2527,2527,124928,,monitor_single_clear_path_sep_run9_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780074093316,162316,2908,2908,540672,Phase 3,monitor_single_clear_path_sep_run9_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780074093791,572876,2928,2928,540672,Phase 5,monitor_single_clear_path_sep_run9_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780074094284,586040,16762,16762,540672,Phase 5,monitor_single_clear_path_sep_run9_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780074094811,586040,28415,28415,401408,Phase 5,monitor_single_clear_path_sep_run9_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780074095387,619268,26734,26734,403456,Phase 6,monitor_single_clear_path_sep_run9_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,clear_path_sep,1780074095907,621752,27983,27983,403456,Phase 6,monitor_single_clear_path_sep_run9_local-20260529-160736-single.csv
