run_prefix,run_id,benchmark,variant,metric,units,sample_index,total_avg,total_max,source_log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Major Collection: Major Collection,ms,1,3574.149,3574.149,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Allocation Rate,MB/s,1,115.0,526.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Defragment,ops/s,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Uncommit,MB/s,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Generation: Old Generation,ms,1,2167.248,2167.248,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Pause: Pause Mark End,ms,1,0.02,0.02,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Pause: Pause Relocate Start,ms,1,0.013,0.013,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark,ms,1,1805.524,1805.524,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark Free,ms,1,0.003,0.003,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Process Non-Strong,ms,1,347.189,347.189,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Relocate,ms,1,0.032,0.032,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Remap Roots,ms,1,13.425,13.425,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Reset Relocation Set,ms,1,0.001,0.001,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Select Relocation Set,ms,1,0.876,0.876,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Classes Purge,ms,1,0.44,0.44,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Classes Unlink,ms,1,1.008,1.008,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Follow,ms,1,1805.442,1805.442,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Root Colored,ms,1,0.026,0.059,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.019,0.03,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Roots,ms,1,0.078,0.078,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent References Enqueue,ms,1,0.003,0.003,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent References Process,ms,1,345.5,345.5,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Remap Remembered,ms,1,13.079,13.121,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.057,0.061,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.211,0.212,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.03,0.049,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots CodeCache,ms,1,0.209,0.211,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.009,0.03,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.006,0.012,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.044,0.069,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,System: Java Threads,threads,1,11.0,12.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation,ms,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation,ms,2,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation (Collect Roots),ms,1,3.599,3.599,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation (Promote All),ms,1,1403.187,1403.187,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Mark End,ms,1,0.01,0.014,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Mark Start,ms,1,0.023,0.023,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Mark Start (Major),ms,1,0.024,0.024,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Relocate Start,ms,1,0.008,0.014,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Mark,ms,1,553.335,1104.298,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Mark Free,ms,1,0.004,0.006,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Relocate,ms,1,99.837,199.639,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Reset Relocation Set,ms,1,0.075,0.149,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Select Relocation Set,ms,1,49.965,99.002,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Follow,ms,1,552.176,1102.899,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Root Colored,ms,1,0.761,0.941,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.348,0.405,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Roots,ms,1,1.154,1.391,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Relocate Remset FP,ms,1,97.888,195.767,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.427,0.453,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots CodeCache,ms,1,0.296,0.356,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.026,0.125,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.089,0.179,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.273,0.431,run_single_dyn_only_run62_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Contention: Mark Segment Reset Contention,ops/s,1,3.0,34.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Contention: Mark SeqNum Reset Contention,ops/s,1,0.0,7.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Major Collection: Major Collection,ms,1,5508.455,5508.455,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Allocation Rate,MB/s,1,92.0,540.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Defragment,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Uncommit,MB/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Generation: Old Generation,ms,1,4316.616,4316.616,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Pause: Pause Mark End,ms,1,0.015,0.015,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Pause: Pause Relocate Start,ms,1,0.011,0.011,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark,ms,1,3616.87,3616.87,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark Free,ms,1,0.005,0.005,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Process Non-Strong,ms,1,685.271,685.271,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Relocate,ms,1,0.029,0.029,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Remap Roots,ms,1,13.396,13.396,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Reset Relocation Set,ms,1,0.001,0.001,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Select Relocation Set,ms,1,0.871,0.871,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Classes Purge,ms,1,0.435,0.435,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Classes Unlink,ms,1,1.022,1.022,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Follow,ms,1,3616.767,3616.767,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Root Colored,ms,1,0.038,0.064,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.025,0.037,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Roots,ms,1,0.1,0.1,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent References Enqueue,ms,1,0.003,0.003,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent References Process,ms,1,683.548,683.548,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Remap Remembered,ms,1,13.079,13.093,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.057,0.061,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.207,0.208,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.033,0.052,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots CodeCache,ms,1,0.206,0.207,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.01,0.037,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.007,0.012,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.044,0.077,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,System: Java Threads,threads,1,11.0,11.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation,ms,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation,ms,2,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation (Collect Roots),ms,1,3.648,3.648,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Generation: Young Generation (Promote All),ms,1,1188.076,1188.076,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Mark End,ms,1,0.01,0.013,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Mark Start,ms,1,0.021,0.021,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Mark Start (Major),ms,1,0.025,0.025,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Pause: Pause Relocate Start,ms,1,0.007,0.012,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Mark,ms,1,444.567,886.726,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Mark Free,ms,1,0.005,0.008,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Relocate,ms,1,101.486,202.935,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Reset Relocation Set,ms,1,0.072,0.144,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Phase: Concurrent Select Relocation Set,ms,1,49.546,98.168,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Follow,ms,1,443.441,885.395,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Root Colored,ms,1,0.722,0.873,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.353,0.4,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Mark Roots,ms,1,1.123,1.327,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Relocate Remset FP,ms,1,99.545,199.079,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.417,0.446,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots CodeCache,ms,1,0.299,0.357,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.027,0.128,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.045,0.134,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.259,0.442,run_single_dyn_only_run63_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Contention: Mark Segment Reset Contention,ops/s,1,2.0,18.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Contention: Mark SeqNum Reset Contention,ops/s,1,0.0,3.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Major Collection: Major Collection,ms,1,3235.844,3235.844,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Allocation Rate,MB/s,1,114.0,518.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Defragment,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Uncommit,MB/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Generation: Old Generation,ms,1,1427.636,1427.636,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Pause: Pause Mark End,ms,1,0.012,0.012,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Pause: Pause Relocate Start,ms,1,0.009,0.009,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark,ms,1,1069.941,1069.941,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Mark Free,ms,1,0.005,0.005,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Process Non-Strong,ms,1,341.273,341.273,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Relocate,ms,1,0.033,0.033,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Remap Roots,ms,1,15.354,15.354,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Reset Relocation Set,ms,1,0.001,0.001,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Phase: Concurrent Select Relocation Set,ms,1,0.865,0.865,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Classes Purge,ms,1,0.395,0.395,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Classes Unlink,ms,1,1.005,1.005,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Follow,ms,1,1069.849,1069.849,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Root Colored,ms,1,0.028,0.068,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.015,0.025,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent Mark Roots,ms,1,0.089,0.089,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent References Enqueue,ms,1,0.003,0.003,run_single_dyn_only_run64_slurm-5076215-single.log
slurm-5076215,slurm-5076215-single,single,dyn_only,Old Subphase: Concurrent References Process,ms,1,339.651,339.651,run_single_dyn_only_run64_slurm-5076215-single.log
